	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10001
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Film Feature,10002
	Shooting Permit,2018,Manhattan,Film Feature,10013
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10001
	DCAS Prep/Shoot/Wrap Permit,2018,Manhattan,Television Episodic series,"10007, 10013"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10004, 10005, 10011"
	Shooting Permit,2018,Manhattan,WEB,"10001, 10010, 10011, 10012, 10014, 10018, 10019, 10020, 10036, 10105, 10119"
	Shooting Permit,2018,Manhattan,Film Feature,10036
	Shooting Permit,2018,Manhattan,Television Episodic series,"10011, 10014"
	Shooting Permit,2018,Manhattan,Still Photography,"10017, 11217"
	Shooting Permit,2018,Manhattan,Film Feature,"10002, 10012, 10013, 10018, 10036"
	Rigging Permit,2018,Manhattan,Television Cable-episodic,10014
	Shooting Permit,2018,Manhattan,Still Photography,10003
	Shooting Permit,2018,Manhattan,Film Short,"10019, 10021, 10023, 11201"
	Rigging Permit,2018,Manhattan,Television Episodic series,"10004, 10005"
	Shooting Permit,2018,Manhattan,Television Episodic series,10033
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Still Photography,"10002, 10012"
	Shooting Permit,2018,Manhattan,Theater Theater,10036
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10014, 10016"
	Shooting Permit,2018,Manhattan,Still Photography,"10021, 10075, 11213"
	Shooting Permit,2018,Manhattan,Still Photography,10003
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10075
	Shooting Permit,2018,Manhattan,Still Photography,"10002, 10019, 10103, 10119"
	Shooting Permit,2018,Manhattan,Television Special/Awards Show,"10001, 10121"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10019, 10106"
	Shooting Permit,2018,Manhattan,Still Photography,10027
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Film Feature,"10003, 10009"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10001, 10121"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10001, 10121"
	Shooting Permit,2018,Manhattan,Television News,"10036, 10105"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10004, 10005, 10038, 10041"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10010, 10016"
	Shooting Permit,2018,Manhattan,Still Photography,10013
	Shooting Permit,2018,Manhattan,Film Feature,"10006, 10007, 10017, 10022"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10001, 10121"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10065
	Shooting Permit,2018,Manhattan,Television Made for TV/mini-series,"10007, 10013, 11101"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10017, 10170"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Film Feature,10002
	Shooting Permit,2018,Manhattan,Still Photography,"10001, 10011"
	Shooting Permit,2018,Manhattan,Television Special/Awards Show,"10023, 10128"
	Shooting Permit,2018,Manhattan,Still Photography,10013
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10036
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Television Episodic series,"10003, 10012, 10013"
	Rigging Permit,2018,Manhattan,Television Cable-episodic,10014
	Shooting Permit,2018,Manhattan,Television Episodic series,"10003, 10010, 10016"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Shooting Permit,2018,Manhattan,Television Episodic series,"10005, 10038"
	Shooting Permit,2018,Manhattan,Film Short,"10023, 10024, 10075"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10016, 10017, 11222"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10001, 10121"
	Shooting Permit,2018,Manhattan,Television Episodic series,10031
	Shooting Permit,2018,Manhattan,Still Photography,10017
	Shooting Permit,2018,Manhattan,Still Photography,"10001, 10016, 10018"
	Shooting Permit,2018,Manhattan,Still Photography,"10021, 10065, 10128"
	Shooting Permit,2018,Manhattan,Television Made for TV/mini-series,"10013, 10454, 10460"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Commercial Industrial/Corporate,10019
	Rigging Permit,2018,Manhattan,Television Cable-episodic,10014
	Rigging Permit,2018,Manhattan,Television News,"10036, 10105"
	Shooting Permit,2018,Manhattan,Television Episodic series,10003
	Shooting Permit,2018,Manhattan,Television Episodic series,10030
	Shooting Permit,2018,Manhattan,Television Episodic series,"10001, 11201"
	Shooting Permit,2018,Manhattan,Still Photography,"10013, 10020, 10036, 10105"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10003
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10281, 10282"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10007, 10013, 10048"
	Shooting Permit,2018,Manhattan,Still Photography,"10019, 10036"
	Shooting Permit,2018,Manhattan,Still Photography,10011
	Shooting Permit,2018,Manhattan,Still Photography,10014
	Shooting Permit,2018,Manhattan,Television Morning Show,"10020, 10036"
	Shooting Permit,2018,Manhattan,Theater Theater,10036
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10027
	Shooting Permit,2018,Manhattan,Still Photography,"10021, 10022, 10065, 10128"
	Shooting Permit,2018,Manhattan,Television Episodic series,10003
	Shooting Permit,2018,Manhattan,Television Episodic series,"10031, 10032"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10025, 10026"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10001
	Shooting Permit,2018,Manhattan,Television Episodic series,10012
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10019, 10106"
	Shooting Permit,2018,Manhattan,Television News,"10011, 10014"
	Shooting Permit,2018,Manhattan,Film Feature,"00083, 10016, 10019, 10023, 10024, 10025, 10065"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Shooting Permit,2018,Manhattan,Commercial Commercial,10011
	Shooting Permit,2018,Manhattan,Television Episodic series,10031
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10001
	Shooting Permit,2018,Manhattan,Television Episodic series,10003
	Shooting Permit,2018,Manhattan,Television Talk Show,10001
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Television News,"10036, 10105"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Television Episodic series,"10012, 10013"
	Shooting Permit,2018,Manhattan,Still Photography,"10019, 10021, 10022, 10023, 10065, 10075"
	Shooting Permit,2018,Manhattan,Television News,10023
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10016, 10017, 10018"
	Shooting Permit,2018,Manhattan,Music Video Signed Artist,10035
	Shooting Permit,2018,Manhattan,Television Episodic series,"10011, 11101"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10011, 10019"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Shooting Permit,2018,Manhattan,Television Episodic series,"10021, 10025, 10075"
	Shooting Permit,2018,Manhattan,Television Variety,10065
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10001, 10121"
	Shooting Permit,2018,Manhattan,Theater Theater,10036
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10011, 10014"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10021, 10075"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10022
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10031, 10032"
	Shooting Permit,2018,Manhattan,Commercial Commercial,10011
	Shooting Permit,2018,Manhattan,Commercial Commercial,"10001, 10011"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10004, 10005"
	Shooting Permit,2018,Manhattan,Commercial Commercial,10011
	Shooting Permit,2018,Manhattan,Theater Theater,10036
	DCAS Prep/Shoot/Wrap Permit,2018,Manhattan,Television Episodic series,"10007, 10013"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Commercial Promo,10007
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10017, 10165"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Shooting Permit,2018,Manhattan,Documentary,10065
	Shooting Permit,2018,Manhattan,Commercial Commercial,10011
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10033
	Shooting Permit,2018,Manhattan,Still Photography,"10017, 10019, 10103, 10119"
	Shooting Permit,2018,Manhattan,Film Feature,10001
	Shooting Permit,2018,Manhattan,Television Episodic series,"10011, 10014"
	Shooting Permit,2018,Manhattan,Television Episodic series,10011
	Shooting Permit,2018,Manhattan,Television Episodic series,10003
	Shooting Permit,2018,Manhattan,Student Student Film,10001
	Shooting Permit,2018,Manhattan,Television Morning Show,10036
	Shooting Permit,2018,Manhattan,Television Episodic series,"10025, 10032"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10021, 10029, 10065"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10027, 10031"
	Shooting Permit,2018,Manhattan,Television Morning Show,10036
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Shooting Permit,2018,Manhattan,Commercial Commercial,10026
	Shooting Permit,2018,Manhattan,Television,10023
	Shooting Permit,2018,Manhattan,Film Feature,"10002, 10013, 10038"
	Shooting Permit,2018,Manhattan,Commercial Commercial,"10026, 10027, 10028, 10128"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10031, 10032"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10001, 10010, 10016"
	Shooting Permit,2018,Manhattan,WEB,10014
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Shooting Permit,2018,Manhattan,Commercial Commercial,"10026, 10028, 10128"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10004, 10007, 10013, 10014"
	Shooting Permit,2018,Manhattan,Television Morning Show,10036
	Shooting Permit,2018,Manhattan,Television Episodic series,"10012, 10013"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10014
	Shooting Permit,2018,Manhattan,Television Episodic series,"10003, 10010"
	Shooting Permit,2018,Manhattan,Television Episodic series,10036
	Shooting Permit,2018,Manhattan,Television Made for TV/mini-series,"10017, 10036"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10005, 10006, 10038, 10045, 11222"
	Shooting Permit,2018,Manhattan,Television,10013
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10001, 10121"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Television Episodic series,10031
	Shooting Permit,2018,Manhattan,Film Feature,"10031, 10032"
	Shooting Permit,2018,Manhattan,Still Photography,"10012, 10013"
	Shooting Permit,2018,Manhattan,Television Episodic series,10031
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10011
	Shooting Permit,2018,Manhattan,Television Made for TV/mini-series,"10001, 10002, 11211, 11249"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Television Variety,10019
	Shooting Permit,2018,Manhattan,Commercial Commercial,10002
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10036
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10010, 10019, 10023"
	Shooting Permit,2018,Manhattan,Still Photography,"10003, 10019, 10022"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10021, 10023, 10075"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Television Episodic series,"10002, 10013, 10016, 10038"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10001, 10121"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10014
	Shooting Permit,2018,Manhattan,Television Morning Show,10036
	Shooting Permit,2018,Manhattan,Television Episodic series,"10011, 11101"
	Shooting Permit,2018,Manhattan,Film Feature,"10021, 10023, 10031, 10032, 10075"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10016, 10017, 10036"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10019, 10106"
	Shooting Permit,2018,Manhattan,Film Feature,10002
	Shooting Permit,2018,Manhattan,Television News,"10036, 10105"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10001, 10121"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10036
	Shooting Permit,2018,Manhattan,Television Made for TV/mini-series,"10019, 10020, 10036, 10103, 10105"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Shooting Permit,2018,Manhattan,Film Feature,10039
	Shooting Permit,2018,Manhattan,Television Episodic series,"10003, 10010, 10036"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10011
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10019, 10036"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10021, 10022"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10001, 10121"
	Shooting Permit,2018,Manhattan,Film Feature,"10031, 10032"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10028, 10128"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10023
	Shooting Permit,2018,Manhattan,Television Episodic series,10011
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Television Episodic series,10003
	Shooting Permit,2018,Manhattan,Television Episodic series,10065
	Shooting Permit,2018,Manhattan,Television Episodic series,10003
	Shooting Permit,2018,Manhattan,Television Episodic series,10031
	Shooting Permit,2018,Manhattan,Television Special/Awards Show,10036
	Shooting Permit,2018,Manhattan,Television Episodic series,"10011, 10014"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10027
	Shooting Permit,2018,Manhattan,Still Photography,10013
	Shooting Permit,2018,Manhattan,Television Variety,10019
	Shooting Permit,2018,Manhattan,Television Episodic series,"10012, 10013"
	Shooting Permit,2018,Manhattan,Television Episodic series,10014
	Shooting Permit,2018,Manhattan,Television Reality,10019
	DCAS Prep/Shoot/Wrap Permit,2018,Manhattan,Television Episodic series,"10007, 10013"
	Shooting Permit,2018,Manhattan,Television Episodic series,10001
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10001
	Shooting Permit,2018,Manhattan,WEB,"10001, 10010"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10001, 10121"
	Shooting Permit,2018,Manhattan,Television Episodic series,10019
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10001, 10121"
	Shooting Permit,2018,Manhattan,Television Special/Awards Show,10010
	Shooting Permit,2018,Manhattan,Commercial Commercial,10018
	Shooting Permit,2018,Manhattan,Television Made for TV/mini-series,"10017, 10019, 10022, 10036, 10103"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10029
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10036
	Shooting Permit,2018,Manhattan,Still Photography,10014
	Shooting Permit,2018,Manhattan,Television News,"10036, 10105"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10036
	Shooting Permit,2018,Manhattan,Film Feature,"10031, 10032"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Film Feature,"10031, 10032"
	Shooting Permit,2018,Manhattan,Commercial Commercial,"10022, 10152, 11101"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10001, 10011, 10014, 10016"
	Shooting Permit,2018,Manhattan,Television Episodic series,10011
	Shooting Permit,2018,Manhattan,Film Feature,10001
	Shooting Permit,2018,Manhattan,Still Photography,10014
	Shooting Permit,2018,Manhattan,Documentary,"10016, 10022"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10001
	Shooting Permit,2018,Manhattan,Film Feature,"10001, 10011"
	Shooting Permit,2018,Manhattan,Television Morning Show,"10020, 10036"
	Shooting Permit,2018,Manhattan,Still Photography,"10002, 10003, 10012"
	Shooting Permit,2018,Manhattan,Still Photography,"10021, 10022, 10065"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10001
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10036
	Shooting Permit,2018,Manhattan,Still Photography,10014
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,WEB,10014
	Shooting Permit,2018,Manhattan,Television Episodic series,"10004, 10005, 10006, 10007"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10027
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10019, 10106"
	Shooting Permit,2018,Manhattan,Television Episodic series,10013
	Shooting Permit,2018,Manhattan,Still Photography,"10016, 10017, 10018, 10036, 10110, 10165, 10170, 10173, 10174, 10175"
	Shooting Permit,2018,Manhattan,Television Cable-other,10036
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10026
	Shooting Permit,2018,Manhattan,Television Cable-other,10036
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Shooting Permit,2018,Manhattan,Television Episodic series,10007
	Shooting Permit,2018,Manhattan,Television Episodic series,"10027, 10031"
	Shooting Permit,2018,Manhattan,Theater Theater,10003
	Shooting Permit,2018,Manhattan,Television Episodic series,"10028, 10075, 10128"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10013
	Shooting Permit,2018,Manhattan,Television Cable-other,10036
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10001
	Shooting Permit,2018,Manhattan,WEB,"10011, 10031, 10039"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10003
	Shooting Permit,2018,Manhattan,Television Morning Show,10036
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10036
	Shooting Permit,2018,Manhattan,Film Feature,"10031, 10032"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Television Episodic series,"10027, 10031"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10027
	Shooting Permit,2018,Manhattan,Television News,"10036, 10105"
	Shooting Permit,2018,Manhattan,Television Cable-other,10019
	Shooting Permit,2018,Manhattan,Television News,"10036, 10105"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10002, 10017"
	Shooting Permit,2018,Manhattan,Television News,"10036, 10105"
	Shooting Permit,2018,Manhattan,Film Feature,"10031, 10032"
	Shooting Permit,2018,Manhattan,Television Cable-other,"10019, 10022, 10023, 10103"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10033
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10001
	Shooting Permit,2018,Manhattan,Television Episodic series,10026
	Shooting Permit,2018,Manhattan,Television Episodic series,"10017, 10036, 10173"
	Shooting Permit,2018,Manhattan,WEB,10014
	Shooting Permit,2018,Manhattan,Still Photography,10065
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Shooting Permit,2018,Manhattan,Commercial Commercial,"00083, 10019"
	Shooting Permit,2018,Manhattan,WEB,10014
	Shooting Permit,2018,Manhattan,WEB,"10019, 10029, 10030, 10031"
	Rigging Permit,2018,Manhattan,Student,10003
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10016, 10018, 10065"
	Shooting Permit,2018,Manhattan,Commercial Commercial,"10011, 10014"
	Shooting Permit,2018,Manhattan,Still Photography,10001
	Shooting Permit,2018,Manhattan,WEB,10019
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Television Cable-other,10036
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10036
	Shooting Permit,2018,Manhattan,Theater Theater,10036
	Shooting Permit,2018,Manhattan,Film Feature,10014
	Shooting Permit,2018,Manhattan,Television Cable-episodic,"10013, 10014, 11217, 11231"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10011, 10014"
	Shooting Permit,2018,Manhattan,Television News,"10036, 10105"
	Shooting Permit,2018,Manhattan,Television Episodic series,"10001, 10010"
	Shooting Permit,2018,Manhattan,WEB,"10004, 10005"
	Shooting Permit,2018,Manhattan,Television Made for TV/mini-series,"10017, 10036, 10173"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10002
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
	Shooting Permit,2018,Manhattan,Documentary,"10024, 10036"
	Shooting Permit,2018,Manhattan,Still Photography,"10021, 10075"
	Shooting Permit,2018,Manhattan,Television Episodic series,10011
	Shooting Permit,2018,Manhattan,Television Episodic series,"10001, 10011"
	Shooting Permit,2018,Manhattan,Television Episodic series,10023
	Shooting Permit,2018,Manhattan,Film Feature,"10019, 10023, 10065"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10001
	Shooting Permit,2018,Manhattan,Television Episodic series,"10003, 10010"
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10023
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,"10001, 10121"
	Shooting Permit,2018,Manhattan,Television Cable-episodic,10029
	Theater Load in and Load Outs,2018,Manhattan,Theater Theater,10019
